t_s,q_des_deg,qd_des_deg_s,qdd_des_deg_s2,q_act_joint_deg,qd_act_joint_deg_s,e_pos_deg,e_vel_deg_s,tau_joint_ff_Nm,tau_joint_pd_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_ff_Nm,tau_motor_pd_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg,motor_vel_native
0.576000,21.581322,-880.135250,-212.999126,0.003625,-0.082397,21.577697,-880.052853,0.231239,-0.159513,0.071726,-0.050000,0.002890,-0.001994,-0.049103,-0.046992,66,0.290039,-3
0.578000,19.810381,-890.367750,-195.520641,0.003461,-0.082397,19.806920,-890.285353,0.213317,-0.189596,0.023721,-0.050000,0.002666,-0.002370,-0.049703,-0.048060,63,0.276855,-3
0.580000,18.019851,-899.719750,-177.848815,0.003296,-0.082397,18.016555,-899.637353,0.194923,-0.219490,-0.024567,-0.050000,0.002437,-0.002744,-0.050307,-0.046992,60,0.263672,-3
0.582000,16.211502,-908.182250,-160.001122,0.003131,-0.082397,16.208371,-908.099853,0.176093,-0.249168,-0.073076,-0.050000,0.002201,-0.003115,-0.050913,-0.050196,57,0.250488,-3
0.584000,14.387122,-915.746750,-141.995211,0.002856,-0.137329,14.384266,-915.609421,0.156862,-0.278570,-0.121708,-0.050000,0.001961,-0.003482,-0.051521,-0.052332,52,0.228516,-5
0.586000,12.548515,-922.405750,-123.848887,0.002582,-0.137329,12.545933,-922.268421,0.137269,-0.307724,-0.170455,-0.050000,0.001716,-0.003847,-0.052131,-0.052332,47,0.206543,-5
0.588000,10.697499,-928.152250,-105.580095,0.002307,-0.137329,10.695192,-928.014921,0.117358,-0.336574,-0.219217,-0.050000,0.001467,-0.004207,-0.052740,-0.051264,42,0.184570,-4
0.590000,8.835906,-932.981250,-87.206899,0.002032,-0.137329,8.833874,-932.843921,0.097170,-0.365092,-0.267922,-0.050000,0.001215,-0.004564,-0.053349,-0.053400,37,0.162598,-6
0.592000,6.965574,-936.887750,-68.747467,0.001703,-0.164795,6.963871,-936.722955,0.076753,-0.393233,-0.316480,-0.050000,0.000959,-0.004915,-0.053956,-0.055536,31,0.136230,-7
0.594000,5.088355,-939.867500,-50.220055,0.001263,-0.219727,5.087092,-939.647773,0.056152,-0.420969,-0.364817,-0.050000,0.000702,-0.005262,-0.054560,-0.053400,23,0.101074,-7
0.596000,3.206104,-941.918000,-31.642982,0.000769,-0.247192,3.205335,-941.670808,0.035418,-0.448303,-0.412885,-0.050000,0.000443,-0.005604,-0.055161,-0.054468,14,0.061523,-8
0.598000,1.320683,-943.037000,-13.034619,0.000275,-0.247192,1.320408,-942.789808,0.014598,-0.475207,-0.460609,-0.050000,0.000182,-0.005940,-0.055758,-0.051264,5,0.021973,-10
0.600000,-0.566044,-943.223750,5.586634,-0.000275,-0.274658,-0.565769,-942.949092,-0.006257,-0.501627,-0.507884,-0.050000,-0.000078,-0.006270,-0.056349,-0.053400,-5,-0.021973,-8
0.602000,-2.452212,-942.477500,24.202362,-0.000769,-0.247192,-2.451443,-942.230308,-0.027097,-0.527579,-0.554676,-0.050000,-0.000339,-0.006595,-0.056933,-0.052332,-14,-0.061523,-7
0.604000,-4.335954,-940.799250,42.794157,-0.001263,-0.247192,-4.334691,-940.552058,-0.047872,-0.552996,-0.600867,-0.050000,-0.000598,-0.006912,-0.057511,-0.055536,-23,-0.101074,-7
0.606000,-6.215409,-938.191000,61.343636,-0.001868,-0.302124,-6.213541,-937.888876,-0.068532,-0.577835,-0.646367,-0.050000,-0.000857,-0.007223,-0.058080,-0.063012,-34,-0.149414,-9
0.608000,-8.088718,-934.654750,79.832454,-0.002527,-0.329590,-8.086191,-934.325160,-0.089028,-0.602116,-0.691144,-0.050000,-0.001113,-0.007526,-0.058639,-0.061944,-46,-0.202148,-11
0.610000,-9.954028,-930.194250,98.242329,-0.003131,-0.302124,-9.950897,-929.892126,-0.109313,-0.625831,-0.735144,-0.050000,-0.001366,-0.007823,-0.059189,-0.059808,-57,-0.250488,-10
0.612000,-11.809495,-924.814250,116.555057,-0.003845,-0.357056,-11.805650,-924.457194,-0.129341,-0.648883,-0.778223,-0.050000,-0.001617,-0.008111,-0.059728,-0.055536,-70,-0.307617,-7
0.614000,-13.653285,-918.519500,134.752529,-0.004340,-0.247192,-13.648945,-918.272308,-0.149066,-0.671381,-0.820447,-0.050000,-0.001863,-0.008392,-0.060256,-0.060876,-79,-0.347168,-8
0.616000,-15.483573,-911.316250,152.816750,-0.004779,-0.219727,-15.478794,-911.096523,-0.168446,-0.693174,-0.861620,-0.050000,-0.002106,-0.008665,-0.060770,-0.060876,-87,-0.382324,-4
0.618000,-17.298550,-903.212000,170.729857,-0.004944,-0.082397,-17.293606,-903.129603,-0.187442,-0.714342,-0.901783,-0.050000,-0.002343,-0.008929,-0.061272,-0.061944,-90,-0.395508,-3
0.620000,-19.096421,-894.214750,188.474137,-0.005109,-0.082397,-19.091312,-894.132353,-0.206014,-0.734732,-0.940746,-0.050000,-0.002575,-0.009184,-0.061759,-0.059808,-93,-0.408691,-2
0.622000,-20.875409,-884.333250,206.032044,-0.005219,-0.054932,-20.870190,-884.278318,-0.224129,-0.754410,-0.978539,-0.050000,-0.002802,-0.009430,-0.062232,-0.063012,-95,-0.417480,-1
0.624000,-22.633754,-873.577000,223.386214,-0.005273,-0.027466,-22.628481,-873.549534,-0.241754,-0.773343,-1.015096,-0.050000,-0.003022,-0.009667,-0.062689,-0.060876,-96,-0.421875,-1
0.626000,-24.369717,-861.957250,240.519488,-0.005328,-0.027466,-24.364389,-861.929784,-0.258860,-0.791496,-1.050356,-0.050000,-0.003236,-0.009894,-0.063129,-0.063012,-97,-0.426270,-1
0.628000,-26.081583,-849.485000,257.414922,-0.005328,0.000000,-26.076255,-849.485000,-0.275421,-0.808883,-1.084303,-0.050000,-0.003443,-0.010111,-0.063554,-0.060876,-97,-0.426270,0
0.630000,-27.767657,-836.172500,274.055810,-0.005383,-0.027466,-27.762274,-836.145034,-0.291415,-0.825439,-1.116853,-0.050000,-0.003643,-0.010318,-0.063961,-0.064080,-98,-0.430664,0
0.632000,-29.426273,-822.033500,290.425697,-0.005383,0.000000,-29.420890,-822.033500,-0.306822,-0.841209,-1.148030,-0.050000,-0.003835,-0.010515,-0.064350,-0.063012,-98,-0.430664,0
0.634000,-31.055791,-807.081500,306.508394,-0.005383,0.000000,-31.050408,-807.081500,-0.321626,-0.856132,-1.177758,-0.050000,-0.004020,-0.010702,-0.064722,-0.065148,-98,-0.430664,0
0.636000,-32.654599,-791.331500,322.287999,-0.005438,-0.027466,-32.649161,-791.304034,-0.335815,-0.870194,-1.206010,-0.050000,-0.004198,-0.010877,-0.065075,-0.066216,-99,-0.435059,0
0.638000,-34.221117,-774.798750,337.748907,-0.005438,0.000000,-34.215679,-774.798750,-0.349381,-0.883425,-1.232805,-0.050000,-0.004367,-0.011043,-0.065410,-0.065148,-99,-0.435059,0
0.640000,-35.753794,-757.500000,352.875831,-0.005438,0.000000,-35.748356,-757.500000,-0.362316,-0.895767,-1.258083,-0.050000,-0.004529,-0.011197,-0.065726,-0.066216,-99,-0.435059,0
0.642000,-37.251117,-739.452250,367.653811,-0.005493,-0.027466,-37.245624,-739.424784,-0.374618,-0.907209,-1.281827,-0.050000,-0.004683,-0.011340,-0.066023,-0.064080,-100,-0.439453,0
0.644000,-38.711603,-720.673000,382.068234,-0.005493,0.000000,-38.706110,-720.673000,-0.386287,-0.917783,-1.304070,-0.050000,-0.004829,-0.011472,-0.066301,-0.066216,-100,-0.439453,0
0.646000,-40.133809,-701.181500,396.104847,-0.005548,-0.027466,-40.128261,-701.154034,-0.397327,-0.927420,-1.324747,-0.050000,-0.004967,-0.011593,-0.066559,-0.068352,-101,-0.443848,0
0.648000,-41.516329,-680.996500,409.749770,-0.005548,0.000000,-41.510781,-680.996500,-0.407743,-0.936169,-1.343912,-0.050000,-0.005097,-0.011702,-0.066799,-0.065148,-101,-0.443848,0
0.650000,-42.857795,-660.137750,422.989509,-0.005548,0.000000,-42.852247,-660.137750,-0.417545,-0.943978,-1.361522,-0.050000,-0.005219,-0.011800,-0.067019,-0.069420,-101,-0.443848,0
0.652000,-44.156880,-638.626500,435.810972,-0.005603,-0.027466,-44.151277,-638.599034,-0.426742,-0.950838,-1.377580,-0.050000,-0.005334,-0.011885,-0.067220,-0.067284,-102,-0.448242,0
0.654000,-45.412301,-616.484000,448.201482,-0.005603,0.000000,-45.406698,-616.484000,-0.435348,-0.956787,-1.392135,-0.050000,-0.005442,-0.011960,-0.067402,-0.066216,-102,-0.448242,0
0.656000,-46.622816,-593.731750,460.148784,-0.005603,0.000000,-46.617213,-593.731750,-0.443378,-0.961776,-1.405154,-0.050000,-0.005542,-0.012022,-0.067564,-0.069420,-102,-0.448242,0
0.658000,-47.787228,-570.392000,471.641066,-0.005658,-0.027466,-47.781570,-570.364534,-0.450848,-0.965799,-1.416647,-0.050000,-0.005636,-0.012072,-0.067708,-0.065148,-103,-0.452637,0
0.660000,-48.904384,-546.488500,482.666963,-0.005658,0.000000,-48.898726,-546.488500,-0.457777,-0.968896,-1.426673,-0.050000,-0.005722,-0.012111,-0.067833,-0.065148,-103,-0.452637,0
0.662000,-49.973182,-522.044750,493.215571,-0.005658,0.000000,-49.967524,-522.044750,-0.464184,-0.971020,-1.435204,-0.050000,-0.005802,-0.012138,-0.067940,-0.070488,-103,-0.452637,0
0.664000,-50.992563,-497.084500,503.276461,-0.005658,0.000000,-50.986905,-497.084500,-0.470089,-0.972184,-1.442273,-0.050000,-0.005876,-0.012152,-0.068028,-0.067284,-103,-0.452637,0
0.666000,-51.961520,-471.632750,512.839683,-0.005713,-0.027466,-51.955807,-471.605284,-0.475512,-0.972372,-1.447884,-0.050000,-0.005944,-0.012155,-0.068099,-0.069420,-104,-0.457031,0
0.668000,-52.879094,-445.714750,521.895780,-0.005713,0.000000,-52.873381,-445.714750,-0.480477,-0.971627,-1.452104,-0.050000,-0.006006,-0.012145,-0.068151,-0.067284,-104,-0.457031,0
0.670000,-53.744379,-419.356000,530.435797,-0.005713,0.000000,-53.738666,-419.356000,-0.485002,-0.969908,-1.454910,-0.050000,-0.006063,-0.012124,-0.068186,-0.067284,-104,-0.457031,0
0.672000,-54.556518,-392.582500,538.451290,-0.005713,0.000000,-54.550805,-392.582500,-0.489112,-0.967229,-1.456340,-0.050000,-0.006114,-0.012090,-0.068204,-0.068352,-104,-0.457031,0
0.674000,-55.314709,-365.420750,545.934333,-0.005713,0.000000,-55.308996,-365.420750,-0.492826,-0.963593,-1.456419,-0.050000,-0.006160,-0.012045,-0.068205,-0.067284,-104,-0.457031,0
0.676000,-56.018201,-337.897750,552.877525,-0.005713,0.000000,-56.012488,-337.897750,-0.496165,-0.959005,-1.455169,-0.050000,-0.006202,-0.011988,-0.068190,-0.068352,-104,-0.457031,0
0.678000,-56.666300,-310.040500,559.274000,-0.005713,0.000000,-56.660587,-310.040500,-0.499149,-0.953468,-1.452617,-0.050000,-0.006239,-0.011918,-0.068158,-0.066216,-104,-0.457031,0
0.680000,-57.258363,-281.876750,565.117435,-0.005713,0.000000,-57.252650,-281.876750,-0.501798,-0.946988,-1.448787,-0.050000,-0.006272,-0.011837,-0.068110,-0.066216,-104,-0.457031,0
0.682000,-57.793807,-253.434250,570.402050,-0.005713,0.000000,-57.788094,-253.434250,-0.504130,-0.939572,-1.443702,-0.050000,-0.006302,-0.011745,-0.068046,-0.068352,-104,-0.457031,0
0.684000,-58.272100,-224.741000,575.122619,-0.005713,0.000000,-58.266387,-224.741000,-0.506161,-0.931226,-1.437387,-0.050000,-0.006327,-0.011640,-0.067967,-0.070488,-104,-0.457031,0
0.686000,-58.692771,-195.825750,579.274475,-0.005713,0.000000,-58.687058,-195.825750,-0.507907,-0.921960,-1.429867,-0.050000,-0.006349,-0.011525,-0.067873,-0.067284,-104,-0.457031,0
0.688000,-59.055403,-166.716750,582.853512,-0.005713,0.000000,-59.049690,-166.716750,-0.509381,-0.911782,-1.421163,-0.050000,-0.006367,-0.011397,-0.067765,-0.070488,-104,-0.457031,0
0.690000,-59.359638,-137.443000,585.856191,-0.005713,0.000000,-59.353925,-137.443000,-0.510596,-0.900702,-1.411298,-0.050000,-0.006382,-0.011259,-0.067641,-0.067284,-104,-0.457031,0
0.692000,-59.605175,-108.033250,588.279543,-0.005768,-0.027466,-59.599407,-108.005784,-0.511562,-0.888716,-1.400278,-0.050000,-0.006395,-0.011109,-0.067503,-0.066216,-105,-0.461426,0
0.694000,-59.791771,-78.516750,590.121171,-0.005768,0.000000,-59.786003,-78.516750,-0.512287,-0.875881,-1.388168,-0.050000,-0.006404,-0.010949,-0.067352,-0.067284,-105,-0.461426,0
0.696000,-59.919242,-48.922500,591.379254,-0.005768,0.000000,-59.913474,-48.922500,-0.512778,-0.862166,-1.374944,-0.050000,-0.006410,-0.010777,-0.067187,-0.065148,-105,-0.461426,0
0.698000,-59.987461,-19.279750,592.052549,-0.005768,0.000000,-59.981693,-19.279750,-0.513039,-0.847597,-1.360637,-0.050000,-0.006413,-0.010595,-0.067008,-0.067284,-105,-0.461426,0
0.700000,-59.996361,10.382000,592.140388,-0.005768,0.000000,-59.990593,10.382000,-0.513073,-0.832191,-1.345264,0.050000,-0.006413,-0.010402,0.033184,-0.066216,-105,-0.461426,0
0.702000,-59.945933,40.033500,591.642687,-0.005713,0.027466,-59.940220,40.006034,-0.512880,-0.815976,-1.328857,0.050000,-0.006411,-0.010200,0.033389,0.030972,-104,-0.457031,12
0.704000,-59.836227,69.645250,590.559936,-0.004614,0.549316,-59.831613,69.095934,-0.512459,-0.799228,-1.311687,0.050000,-0.006406,-0.009990,0.033604,0.029904,-84,-0.369141,25
0.706000,-59.667352,99.188000,588.893206,-0.003241,0.686646,-59.664111,98.501354,-0.511804,-0.781493,-1.293297,0.050000,-0.006398,-0.009769,0.033834,0.032040,-59,-0.259277,20
0.708000,-59.439475,128.633000,586.644146,-0.002032,0.604248,-59.437443,128.028752,-0.510911,-0.762868,-1.273779,0.050000,-0.006386,-0.009536,0.034078,0.030972,-37,-0.162598,18
0.710000,-59.152820,157.950750,583.814980,-0.001099,0.466919,-59.151721,157.483831,-0.509772,-0.743455,-1.253228,0.050000,-0.006372,-0.009293,0.034335,0.030972,-20,-0.087891,13
0.712000,-58.807672,187.112000,580.408504,-0.000330,0.384521,-58.807342,186.727479,-0.508377,-0.723335,-1.231712,0.050000,-0.006355,-0.009042,0.034604,0.038448,-6,-0.026367,11
0.714000,-58.404372,216.088500,576.428088,0.000220,0.274658,-58.404592,215.813842,-0.506714,-0.702482,-1.209196,0.050000,-0.006334,-0.008781,0.034885,0.037380,4,0.017578,6
0.716000,-57.943318,244.851250,571.877668,0.000494,0.137329,-57.943812,244.713921,-0.504770,-0.680916,-1.185687,0.050000,-0.006310,-0.008511,0.035179,0.037380,9,0.039551,3
0.718000,-57.424967,273.372000,566.761744,0.000659,0.082397,-57.425626,273.289603,-0.502530,-0.658719,-1.161249,0.050000,-0.006282,-0.008234,0.035484,0.033108,12,0.052734,3
0.720000,-56.849830,301.622500,561.085374,0.000824,0.082397,-56.850654,301.540103,-0.499978,-0.635899,-1.135877,0.050000,-0.006250,-0.007949,0.035802,0.037380,15,0.065918,2
0.722000,-56.218477,329.574500,554.854171,0.000879,0.027466,-56.219356,329.547034,-0.497096,-0.612420,-1.109516,0.050000,-0.006214,-0.007655,0.036131,0.038448,16,0.070312,1
0.724000,-55.531532,357.200500,548.074297,0.000934,0.027466,-55.532466,357.173034,-0.493866,-0.588364,-1.082230,0.050000,-0.006173,-0.007355,0.036472,0.032040,17,0.074707,1
0.726000,-54.789675,384.473250,540.752457,0.000934,0.000000,-54.790609,384.473250,-0.490266,-0.563711,-1.053978,0.050000,-0.006128,-0.007046,0.036825,0.033108,17,0.074707,1
0.728000,-53.993639,411.366250,532.895891,0.000934,0.000000,-53.994573,411.366250,-0.486278,-0.538516,-1.024794,0.050000,-0.006078,-0.006731,0.037190,0.035244,17,0.074707,0
0.730000,-53.144210,437.852250,524.512368,0.000934,0.000000,-53.145144,437.852250,-0.481879,-0.512787,-0.994667,0.050000,-0.006023,-0.006410,0.037567,0.033108,17,0.074707,0
0.732000,-52.242230,463.905250,515.610177,0.000934,0.000000,-52.243164,463.905250,-0.477049,-0.486552,-0.963601,0.050000,-0.005963,-0.006082,0.037955,0.036312,17,0.074707,0
0.734000,-51.288589,489.499500,506.198122,0.000934,0.000000,-51.289523,489.499500,-0.471765,-0.459835,-0.931601,0.050000,-0.005897,-0.005748,0.038355,0.039516,17,0.074707,0
0.736000,-50.284232,514.609750,496.285511,0.000989,0.027466,-50.285221,514.582284,-0.466007,-0.432679,-0.898687,0.050000,-0.005825,-0.005408,0.038766,0.037380,18,0.079102,0
0.738000,-49.230150,539.211000,485.882144,0.000989,0.000000,-49.231139,539.211000,-0.459753,-0.405066,-0.864819,0.050000,-0.005747,-0.005063,0.039190,0.037380,18,0.079102,0
0.740000,-48.127388,563.279000,474.998310,0.000989,0.000000,-48.128377,563.279000,-0.452983,-0.377067,-0.830050,0.050000,-0.005662,-0.004713,0.039624,0.041652,18,0.079102,0
0.742000,-46.977034,586.790500,463.644772,0.001044,0.027466,-46.978078,586.763034,-0.445677,-0.348709,-0.794386,0.050000,-0.005571,-0.004359,0.040070,0.036312,19,0.083496,0
0.744000,-45.780226,609.721250,451.832755,0.001044,0.000000,-45.781270,609.721250,-0.437817,-0.319978,-0.757794,0.050000,-0.005473,-0.004000,0.040528,0.044856,19,0.083496,0
0.746000,-44.538149,632.049000,439.573941,0.001099,0.027466,-44.539248,632.021534,-0.429385,-0.290960,-0.720345,0.050000,-0.005367,-0.003637,0.040996,0.041652,20,0.087891,0
0.748000,-43.252030,653.752250,426.880452,0.001099,0.000000,-43.253129,653.752250,-0.420367,-0.261624,-0.681990,0.050000,-0.005255,-0.003270,0.041475,0.038448,20,0.087891,0
0.750000,-41.923140,674.808750,413.764839,0.001154,0.027466,-41.924294,674.781284,-0.410748,-0.232059,-0.642807,0.050000,-0.005134,-0.002901,0.041965,0.041652,21,0.092285,0
0.752000,-40.552795,695.197750,400.240073,0.001154,0.000000,-40.553949,695.197750,-0.400517,-0.202235,-0.602752,0.050000,-0.005006,-0.002528,0.042466,0.041652,21,0.092285,0
0.754000,-39.142349,714.899500,386.319527,0.001208,0.027466,-39.143557,714.872034,-0.389665,-0.172241,-0.561906,0.050000,-0.004871,-0.002153,0.042976,0.041652,22,0.096680,0
0.756000,-37.693197,733.894500,372.016967,0.001208,0.000000,-37.694405,733.894500,-0.378185,-0.142047,-0.520232,0.050000,-0.004727,-0.001776,0.043497,0.044856,22,0.096680,0
0.758000,-36.206771,752.163500,357.346536,0.001263,0.027466,-36.208034,752.136034,-0.366073,-0.111742,-0.477815,0.050000,-0.004576,-0.001397,0.044027,0.040584,23,0.101074,1
0.760000,-34.684543,769.688750,342.322740,0.001318,0.027466,-34.685861,769.661284,-0.353327,-0.081312,-0.434640,0.050000,-0.004417,-0.001016,0.044567,0.044856,24,0.105469,1
0.762000,-33.128016,786.453000,326.960436,0.001428,0.054932,-33.129444,786.398068,-0.339951,-0.050817,-0.390768,0.050000,-0.004249,-0.000635,0.045115,0.046992,26,0.114258,1
0.764000,-31.538731,802.439500,311.274816,0.001483,0.027466,-31.540214,802.412034,-0.325948,-0.020243,-0.346190,0.050000,-0.004074,-0.000253,0.045673,0.050196,27,0.118652,1
0.766000,-29.918258,817.632750,295.281390,0.001538,0.027466,-29.919796,817.605284,-0.311327,0.010338,-0.300989,0.050000,-0.003892,0.000129,0.046238,0.045924,28,0.123047,1
0.768000,-28.268200,832.017250,278.995973,0.001593,0.027466,-28.269793,831.989784,-0.296099,0.040908,-0.255191,0.050000,-0.003701,0.000511,0.046810,0.046992,29,0.127441,1
0.770000,-26.590189,845.578750,262.434670,0.001648,0.027466,-26.591837,845.551284,-0.280279,0.071438,-0.208842,0.050000,-0.003503,0.000893,0.047389,0.044856,30,0.131836,1
0.772000,-24.885885,858.304250,245.613856,0.001703,0.027466,-24.887588,858.276784,-0.263886,0.101896,-0.161990,0.050000,-0.003299,0.001274,0.047975,0.046992,31,0.136230,1
0.774000,-23.156972,870.181250,228.550165,0.001813,0.054932,-23.158785,870.126318,-0.246941,0.132239,-0.114702,0.050000,-0.003087,0.001653,0.048566,0.048060,33,0.145020,2
0.776000,-21.405160,881.197750,211.260472,0.002032,0.109863,-21.407192,881.087887,-0.229469,0.162436,-0.067034,0.050000,-0.002868,0.002030,0.049162,0.048060,37,0.162598,4
0.778000,-19.632181,891.342750,193.761872,0.002307,0.137329,-19.634488,891.205421,-0.211498,0.192485,-0.019013,0.050000,-0.002644,0.002406,0.049762,0.051264,42,0.184570,6
0.780000,-17.839789,900.606250,176.071670,0.002747,0.219727,-17.842536,900.386523,-0.193059,0.222312,0.029253,0.050000,-0.002413,0.002779,0.050366,0.051264,50,0.219727,7
0.782000,-16.029756,908.979500,158.207358,0.003186,0.219727,-16.032942,908.759773,-0.174187,0.251963,0.077776,0.050000,-0.002177,0.003150,0.050972,0.051264,58,0.254883,8
0.784000,-14.203871,916.453500,140.186602,0.003735,0.274658,-14.207606,916.178842,-0.154918,0.281335,0.126416,0.050000,-0.001936,0.003517,0.051580,0.051264,68,0.298828,8
0.786000,-12.363942,923.021250,122.027222,0.004395,0.329590,-12.368337,922.691660,-0.135292,0.310426,0.175134,0.050000,-0.001691,0.003880,0.052189,0.049128,80,0.351562,12
0.788000,-10.511786,928.676750,103.747174,0.005164,0.384521,-10.516950,928.292229,-0.115351,0.339208,0.223858,0.050000,-0.001442,0.004240,0.052798,0.050196,94,0.413086,12
0.790000,-8.649235,933.413500,85.364535,0.005768,0.302124,-8.655003,933.111376,-0.095138,0.367729,0.272591,0.050000,-0.001189,0.004597,0.053407,0.052332,105,0.461426,12
0.792000,-6.778132,937.227250,66.897484,0.006482,0.357056,-6.784614,936.870194,-0.074700,0.395813,0.321113,0.050000,-0.000934,0.004948,0.054014,0.054468,118,0.518555,12
0.794000,-4.900326,940.114500,48.364280,0.007416,0.466919,-4.907742,939.647581,-0.054084,0.423473,0.369389,0.050000,-0.000676,0.005293,0.054617,0.053400,135,0.593262,11
0.796000,-3.017674,942.072000,29.783250,0.008130,0.357056,-3.025804,941.714944,-0.033339,0.450833,0.417494,0.050000,-0.000417,0.005635,0.055219,0.064080,148,0.650391,10
0.798000,-1.132038,943.097750,11.172770,0.008679,0.274658,-1.140717,942.823092,-0.012513,0.477734,0.465221,0.050000,-0.000156,0.005972,0.055815,0.056604,158,0.694336,8
0.800000,0.754717,943.191000,-7.448759,0.009174,0.247192,0.745543,942.943808,0.008343,0.504134,0.512477,0.050000,0.000104,0.006302,0.056406,0.053400,167,0.733887,4
0.802000,2.640726,942.351500,-26.062922,0.009393,0.109863,2.631333,942.241637,0.029178,0.530097,0.559275,0.050000,0.000365,0.006626,0.056991,0.054468,171,0.751465,2
0.804000,4.524123,940.580250,-44.651312,0.009503,0.054932,4.514620,940.525318,0.049944,0.555494,0.605438,0.050000,0.000624,0.006944,0.057568,0.057672,173,0.760254,1
0.806000,6.403047,937.879250,-63.195549,0.009558,0.027466,6.393489,937.851784,0.070590,0.580328,0.650918,0.050000,0.000882,0.007254,0.058136,0.057672,174,0.764648,1
0.808000,8.275640,934.250250,-81.677295,0.009613,0.027466,8.266027,934.222784,0.091067,0.604573,0.695640,0.050000,0.001138,0.007557,0.058696,0.057672,175,0.769043,1
0.810000,10.140048,929.697500,-100.078273,0.009668,0.027466,10.130380,929.670034,0.111328,0.628221,0.739549,0.050000,0.001392,0.007853,0.059244,0.058740,176,0.773438,1
0.812000,11.994430,924.225750,-118.380289,0.009723,0.027466,11.984707,924.198284,0.131327,0.651247,0.782575,0.050000,0.001642,0.008141,0.059782,0.063012,177,0.777832,1
0.814000,13.836951,917.839750,-136.565243,0.009723,0.000000,13.827228,917.839750,0.151020,0.673644,0.824664,0.050000,0.001888,0.008421,0.060308,0.059808,177,0.777832,0
0.816000,15.665789,910.546250,-154.615154,0.009723,0.000000,15.656066,910.546250,0.170364,0.695361,0.865725,0.050000,0.002130,0.008692,0.060822,0.058740,177,0.777832,0
0.818000,17.479136,902.352500,-172.512173,0.009778,0.027466,17.469358,902.325034,0.189318,0.716375,0.905693,0.050000,0.002366,0.008955,0.061321,0.059808,178,0.782227,0
0.820000,19.275199,893.266250,-190.238603,0.009778,0.000000,19.265421,893.266250,0.207847,0.736709,0.944556,0.050000,0.002598,0.009209,0.061807,0.064080,178,0.782227,0
0.822000,21.052201,883.296750,-207.776914,0.009778,0.000000,21.042423,883.296750,0.225914,0.756301,0.982215,0.050000,0.002824,0.009454,0.062278,0.058740,178,0.782227,0
0.824000,22.808386,872.453750,-225.109763,0.009833,0.027466,22.798553,872.426284,0.243488,0.775129,1.018617,0.050000,0.003044,0.009689,0.062733,0.066216,179,0.786621,0
0.826000,24.542016,860.748000,-242.220011,0.009833,0.000000,24.532183,860.748000,0.260541,0.793220,1.053761,0.050000,0.003257,0.009915,0.063172,0.064080,179,0.786621,0
0.828000,26.251378,848.191500,-259.090739,0.009833,0.000000,26.241545,848.191500,0.277046,0.810513,1.087559,0.050000,0.003463,0.010131,0.063594,0.061944,179,0.786621,0
0.830000,27.934782,834.795750,-275.705263,0.009833,0.000000,27.924949,834.795750,0.292982,0.827004,1.119986,0.050000,0.003662,0.010338,0.064000,0.063012,179,0.786621,0
0.832000,29.590561,820.574500,-292.047155,0.009833,0.000000,29.580728,820.574500,0.308329,0.842677,1.151006,0.050000,0.003854,0.010533,0.064388,0.063012,179,0.786621,0
0.834000,31.217080,805.542250,-308.100254,0.009833,0.000000,31.207247,805.542250,0.323073,0.857516,1.180589,0.050000,0.004038,0.010719,0.064757,0.064080,179,0.786621,0
0.836000,32.812730,789.713000,-323.848686,0.009833,0.000000,32.802897,789.713000,0.337200,0.871508,1.208708,0.050000,0.004215,0.010894,0.065109,0.063012,179,0.786621,0
0.838000,34.375932,773.103000,-339.276878,0.009888,0.027466,34.366044,773.075534,0.350703,0.884622,1.235324,0.050000,0.004384,0.011058,0.065442,0.058740,180,0.791016,0
0.840000,35.905142,755.728750,-354.369575,0.009888,0.000000,35.895254,755.728750,0.363574,0.896891,1.260465,0.050000,0.004545,0.011211,0.065756,0.066216,180,0.791016,0
0.842000,37.398847,737.607000,-369.111851,0.009888,0.000000,37.388959,737.607000,0.375813,0.908258,1.284072,0.050000,0.004698,0.011353,0.066051,0.063012,180,0.791016,0
0.844000,38.855570,718.755750,-383.489129,0.009888,0.000000,38.845682,718.755750,0.387419,0.918728,1.306147,0.050000,0.004843,0.011484,0.066327,0.067284,180,0.791016,0
0.846000,40.273870,699.193750,-397.487191,0.009888,0.000000,40.263982,699.193750,0.398396,0.928288,1.326685,0.050000,0.004980,0.011604,0.066584,0.067284,180,0.791016,0
0.848000,41.652345,678.940500,-411.092196,0.009888,0.000000,41.642457,678.940500,0.408751,0.936931,1.345682,0.050000,0.005109,0.011712,0.066821,0.061944,180,0.791016,0
0.850000,42.989632,658.015750,-424.290690,0.009888,0.000000,42.979744,658.015750,0.418491,0.944647,1.363138,0.050000,0.005231,0.011808,0.067039,0.064080,180,0.791016,0
0.852000,44.284408,636.440500,-437.069622,0.009888,0.000000,44.274520,636.440500,0.427629,0.951428,1.379057,0.050000,0.005345,0.011893,0.067238,0.058740,180,0.791016,0
0.854000,45.535394,614.235750,-449.416355,0.009888,0.000000,45.525506,614.235750,0.436177,0.957269,1.393446,0.050000,0.005452,0.011966,0.067418,0.066216,180,0.791016,0
