t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.774000,-23.156972,870.181250,228.550165,-5.098755,-9.338379,7.616890,-18.058217,862.564360,7.105497,2.447574,2.447574,9.553071,0.160200,0.010933,0.010933,0.030972,4641,5
0.776000,-21.405160,881.197750,211.260472,-5.100952,-1.098633,6.745337,-16.304208,874.452413,6.566761,3.879589,3.879589,10.446350,0.160200,-0.003024,-0.003024,0.010680,4643,0
0.778000,-19.632181,891.342750,193.761872,-5.095459,2.746582,6.345462,-14.536722,884.997288,6.021804,5.297570,5.297570,11.319374,0.160200,-0.016665,-0.016665,-0.001068,4638,-4
0.780000,-17.839789,900.606250,176.071670,-5.091064,2.197266,5.930642,-12.748725,894.675608,5.471150,6.714746,6.714746,12.185896,0.160200,-0.030205,-0.030205,-0.018156,4634,-4
0.782000,-16.029756,908.979500,158.207358,-5.083374,3.845215,5.722099,-10.946382,903.257401,4.915329,8.122799,8.122799,13.038129,0.160200,-0.043521,-0.043521,-0.027768,4627,-9
0.784000,-14.203871,916.453500,140.186602,-5.071289,6.042480,5.754138,-9.132582,910.699362,4.354872,9.518957,9.518957,13.873830,0.160200,-0.056579,-0.056579,-0.045924,4616,-13
0.786000,-12.363942,923.021250,122.027222,-5.050415,10.437012,6.222425,-7.313527,916.798825,3.790313,10.895353,10.895353,14.685666,0.160200,-0.069264,-0.069264,-0.054468,4597,-19
0.788000,-10.511786,928.676750,103.747174,-5.020752,14.831543,7.083337,-5.491034,921.593413,3.222187,12.251374,12.251374,15.473561,0.160200,-0.081574,-0.081574,-0.068352,4570,-30
0.790000,-8.649235,933.413500,85.364535,-4.981201,19.775391,8.352542,-3.668034,925.060958,2.651031,13.584589,13.584589,16.235620,0.160200,-0.093482,-0.093482,-0.084372,4534,-26
0.792000,-6.778132,937.227250,66.897484,-4.943848,18.676758,9.384964,-1.834284,927.842286,2.077386,14.913331,14.913331,16.990717,0.160200,-0.105280,-0.105280,-0.095052,4500,-25
0.794000,-4.900326,940.114500,48.364280,-4.913086,15.380859,9.984553,0.012760,930.129947,1.501790,16.242738,16.242738,17.744528,0.160200,-0.117058,-0.117058,-0.106800,4472,-27
0.796000,-3.017674,942.072000,29.783250,-4.874634,19.226074,10.908705,1.856960,931.163295,0.924786,17.548268,17.548268,18.473054,0.160200,-0.128441,-0.128441,-0.121752,4437,-27
0.798000,-1.132038,943.097750,11.172770,-4.830688,21.972656,12.015100,3.698650,931.082650,0.346914,18.832603,18.832603,19.179517,0.160200,-0.139480,-0.139480,-0.126024,4397,-40
0.800000,0.754717,943.191000,-7.448759,-4.768066,31.311035,13.944694,5.522783,929.246306,-0.231283,20.074038,20.074038,19.842755,0.160200,-0.149843,-0.149843,-0.137772,4340,-56
0.802000,2.640726,942.351500,-26.062922,-4.686768,40.649414,16.615166,7.327494,925.736334,-0.809263,21.272703,21.272703,20.463439,0.160200,-0.159541,-0.159541,-0.148452,4266,-62
0.804000,4.524123,940.580250,-44.651312,-4.588989,48.889160,19.842565,9.113112,920.737685,-1.386485,22.432057,22.432057,21.045572,0.160200,-0.168637,-0.168637,-0.160200,4177,-70
0.806000,6.403047,937.879250,-63.195549,-4.494507,47.241211,22.582430,10.897554,915.296820,-1.962405,23.582871,23.582871,21.620466,0.160200,-0.177620,-0.177620,-0.164472,4091,-85
0.808000,8.275640,934.250250,-81.677295,-4.370361,62.072754,26.531462,12.646001,907.718788,-2.536484,24.671256,24.671256,22.134772,0.160200,-0.185656,-0.185656,-0.176220,3978,-88
0.810000,10.140048,929.697500,-100.078273,-4.238525,65.917969,30.470113,14.378573,899.227387,-3.108181,25.732617,25.732617,22.624436,0.160200,-0.193307,-0.193307,-0.186900,3858,-88
0.812000,11.994430,924.225750,-118.380289,-4.100098,69.213867,34.344488,16.094528,889.881262,-3.676956,26.767458,26.767458,23.090502,0.160200,-0.200589,-0.200589,-0.194376,3732,-106
0.814000,13.836951,917.839750,-136.565243,-3.944092,78.002930,38.710333,17.781043,879.129417,-4.242271,27.757213,27.757213,23.514941,0.160200,-0.207221,-0.207221,-0.197580,3590,-120
0.816000,15.665789,910.546250,-154.615154,-3.795776,74.157715,42.255071,19.461565,868.291179,-4.803592,28.741276,28.741276,23.937684,0.160200,-0.213826,-0.213826,-0.208260,3455,-129
0.818000,17.479136,902.352500,-172.512173,-3.622192,86.791992,46.708763,21.101328,855.643737,-5.360382,29.665307,29.665307,24.304924,0.160200,-0.219564,-0.219564,-0.213600,3297,-130
0.820000,19.275199,893.266250,-190.238603,-3.427734,97.229004,51.760787,22.702933,841.505463,-5.912112,30.536678,30.536678,24.624567,0.160200,-0.224559,-0.224559,-0.217872,3120,-138
0.822000,21.052201,883.296750,-207.776914,-3.236572,95.581055,56.142814,24.288773,827.153936,-6.458250,31.393322,31.393322,24.935072,0.160200,-0.229410,-0.229410,-0.223212,2946,-135
0.824000,22.808386,872.453750,-225.109763,-3.043213,96.679688,60.196501,25.851599,812.257249,-6.998272,32.224384,32.224384,25.226112,0.160200,-0.233958,-0.233958,-0.228552,2770,-163
0.826000,24.542016,860.748000,-242.220011,-2.835571,103.820801,64.558931,27.377587,796.189069,-7.531655,33.009282,33.009282,25.477627,0.160200,-0.237888,-0.237888,-0.232824,2581,-147
0.828000,26.251378,848.191500,-259.090739,-2.607056,114.257812,69.528819,28.858434,778.662681,-8.057879,33.737215,33.737215,25.679336,0.160200,-0.241040,-0.241040,-0.238164,2373,-173
0.830000,27.934782,834.795750,-275.705263,-2.379639,113.708496,73.946787,30.314421,760.848963,-8.576431,34.442778,34.442778,25.866346,0.160200,-0.243962,-0.243962,-0.242436,2166,-163
0.832000,29.590561,820.574500,-292.047155,-2.144531,117.553711,78.307479,31.735092,742.267021,-9.086801,35.110277,35.110277,26.023476,0.160200,-0.246417,-0.246417,-0.246708,1952,-190
0.834000,31.217080,805.542250,-308.100254,-1.898438,123.046875,82.781419,33.115517,722.760831,-9.588484,35.733549,35.733549,26.145065,0.160200,-0.248317,-0.248317,-0.248844,1728,-194
0.836000,32.812730,789.713000,-323.848686,-1.633667,132.385254,87.741802,34.446397,701.971198,-10.080982,36.299830,36.299830,26.218848,0.160200,-0.249469,-0.249469,-0.247776,1487,-195
0.838000,34.375932,773.103000,-339.276878,-1.371094,131.286621,92.096284,35.747026,681.006716,-10.563804,36.841941,36.841941,26.278138,0.160200,-0.250396,-0.250396,-0.248844,1248,-200
0.840000,35.905142,755.728750,-354.369575,-1.132690,119.201660,94.806822,37.037832,660.921928,-11.036463,37.392549,37.392549,26.356086,0.160200,-0.251614,-0.251614,-0.252048,1031,-174
0.842000,37.398847,737.607000,-369.111851,-0.877808,127.441406,98.070280,38.276655,639.536720,-11.498482,37.884167,37.884167,26.385686,0.160200,-0.252076,-0.252076,-0.252048,799,-210
0.844000,38.855570,718.755750,-383.489129,-0.617432,130.187988,101.282051,39.473002,617.473699,-11.949391,38.334303,38.334303,26.384912,0.160200,-0.252064,-0.252064,-0.254184,562,-204
0.846000,40.273870,699.193750,-397.487191,-0.329590,143.920898,105.545936,40.603460,593.647814,-12.388730,38.707671,38.707671,26.318941,0.160200,-0.251033,-0.251033,-0.252048,300,-221
0.848000,41.652345,678.940500,-411.092196,-0.043945,142.822266,109.273569,41.696290,569.666931,-12.816048,39.052066,39.052066,26.236018,0.160200,-0.249738,-0.249738,-0.253116,40,-218
0.850000,42.989632,658.015750,-424.290690,0.230713,137.329102,112.079122,42.758919,545.936628,-13.230901,39.379749,39.379749,26.148847,0.160200,-0.248376,-0.248376,-0.254184,-210,-180
0.852000,44.284408,636.440500,-437.069622,0.504272,136.779785,114.549188,43.780136,521.891312,-13.632861,39.673022,39.673022,26.040161,0.160200,-0.246678,-0.246678,-0.249912,-459,-209
0.854000,45.535394,614.235750,-449.416355,0.782227,138.977051,116.991975,44.753167,497.243775,-14.021507,39.922146,39.922146,25.900639,0.160200,-0.244497,-0.244497,-0.244572,-712,-204
0.856000,46.741351,591.423500,-461.318679,1.033813,125.793457,117.872123,45.707538,473.551377,-14.396430,40.174912,40.174912,25.778482,0.160200,-0.242589,-0.242589,-0.245640,-941,-203
0.858000,47.901088,568.026750,-472.764826,1.272217,119.201660,118.005077,46.628871,450.021673,-14.757236,40.407453,40.407453,25.650217,0.160200,-0.240585,-0.240585,-0.240300,-1158,-148
0.860000,49.013458,544.068250,-483.743477,1.496338,112.060547,117.410624,47.517120,426.657626,-15.103543,40.619788,40.619788,25.516246,0.160200,-0.238491,-0.238491,-0.239232,-1362,-187
0.862000,50.077361,519.571500,-494.243776,1.755615,129.638672,118.633428,48.321746,400.938072,-15.434981,40.732632,40.732632,25.297651,0.160200,-0.235076,-0.235076,-0.238164,-1598,-176
0.864000,51.091744,494.561000,-504.255338,2.015991,130.187988,119.788884,49.075753,374.772116,-15.751196,40.802346,40.802346,25.051150,0.160200,-0.231224,-0.231224,-0.236028,-1835,-190
0.866000,52.055605,469.061500,-513.768265,2.276367,130.187988,120.828795,49.779238,348.232705,-16.051849,40.830271,40.830271,24.778422,0.160200,-0.226963,-0.226963,-0.230688,-2072,-176
0.868000,52.967990,443.098250,-522.773149,2.532349,127.990723,121.544988,50.435641,321.553262,-16.336616,40.822883,40.822883,24.486267,0.160200,-0.222398,-0.222398,-0.229620,-2305,-163
0.870000,53.827998,416.697000,-531.261085,2.763062,115.356445,120.926133,51.064936,295.770867,-16.605189,40.812226,40.812226,24.207038,0.160200,-0.218035,-0.218035,-0.222144,-2515,-182
0.872000,54.634778,389.883250,-539.223681,2.990479,113.708496,120.204370,51.644299,269.678880,-16.857276,40.761307,40.761307,23.904031,0.160200,-0.213300,-0.213300,-0.221076,-2722,-163
0.874000,55.387531,362.684250,-546.653063,3.210205,109.863281,119.170261,52.177326,243.513989,-17.092603,40.676766,40.676766,23.584163,0.160200,-0.208303,-0.208303,-0.214668,-2922,-149
0.876000,56.085515,335.126750,-553.541883,3.415649,102.722168,117.525452,52.669866,217.601298,-17.310913,40.568362,40.568362,23.257449,0.160200,-0.203198,-0.203198,-0.208260,-3109,-150
0.878000,56.728038,307.237500,-559.883330,3.648560,116.455078,117.418414,53.079478,189.819086,-17.511967,40.369435,40.369435,22.857468,0.160200,-0.196948,-0.196948,-0.199716,-3321,-162
0.880000,57.314465,279.044500,-565.671134,3.857300,104.370117,116.113584,53.457165,162.930916,-17.695543,40.163823,40.163823,22.468279,0.160200,-0.190867,-0.190867,-0.196512,-3511,-165
0.882000,57.844216,250.575750,-570.899570,4.075928,109.313965,115.433623,53.768288,135.142127,-17.861441,39.896022,39.896022,22.034581,0.160200,-0.184090,-0.184090,-0.189036,-3710,-132
0.884000,58.316768,221.859250,-575.563469,4.273682,98.876953,113.777956,54.043086,108.081294,-18.009476,39.615566,39.615566,21.606090,0.160200,-0.177395,-0.177395,-0.182628,-3890,-153
0.886000,58.731653,192.923000,-579.658219,4.465942,96.130371,112.013197,54.265711,80.909803,-18.139486,39.296755,39.296755,21.157270,0.160200,-0.170382,-0.170382,-0.180492,-4065,-125
0.888000,59.088460,163.796250,-583.179770,4.630737,82.397461,109.051624,54.457723,54.744626,-18.251326,38.974137,38.974137,20.722811,0.160200,-0.163594,-0.163594,-0.173016,-4215,-122
0.890000,59.386838,134.507750,-586.124640,4.790039,79.650879,106.111549,54.596799,28.396201,-18.344873,38.611363,38.611363,20.266491,0.160200,-0.156464,-0.156464,-0.165540,-4360,-115
0.892000,59.626491,105.085750,-588.489918,4.948242,79.101562,103.410550,54.678249,1.675200,-18.420022,38.201857,38.201857,19.781835,0.160200,-0.148891,-0.148891,-0.156996,-4504,-107
0.894000,59.807181,75.560000,-590.273264,5.085571,68.664551,99.935950,54.721610,-24.375950,-18.476691,37.777450,37.777450,19.300759,0.160200,-0.141374,-0.141374,-0.147384,-4629,-82
0.896000,59.928731,45.960000,-591.472915,5.214111,64.270020,96.369357,54.714620,-50.409357,-18.514815,37.318201,37.318201,18.803386,0.160200,-0.133603,-0.133603,-0.140976,-4746,-83
0.898000,59.991021,16.314000,-592.087684,5.328369,57.128906,92.445312,54.662652,-76.131312,-18.534354,36.832988,36.832988,18.298634,0.160200,-0.125716,-0.125716,-0.134568,-4850,-74
0.900000,59.993987,-13.348000,-592.116964,5.421753,46.691895,87.869970,54.572234,-101.217970,-18.535285,36.332020,36.332020,17.796735,0.160200,-0.117874,-0.117874,-0.127092,-4935,-72
0.902000,59.937629,-42.996750,-591.560726,5.515137,46.691895,83.752163,54.422492,-126.748913,-18.517606,35.781881,35.781881,17.264275,0.160200,-0.109554,-0.109554,-0.117480,-5020,-63
0.904000,59.822000,-72.603250,-590.419519,5.592041,38.452148,79.222161,54.229959,-151.825411,-18.481338,35.209800,35.209800,16.728462,0.160200,-0.101182,-0.101182,-0.108936,-5090,-53
0.906000,59.647216,-102.137500,-588.694473,5.661255,34.606934,74.760639,53.985961,-176.898139,-18.426522,34.601856,34.601856,16.175334,0.160200,-0.092540,-0.092540,-0.100392,-5153,-47
0.908000,59.413450,-131.570750,-586.387293,5.726074,32.409668,70.525542,53.687376,-202.096292,-18.353217,33.953613,33.953613,15.600396,0.160200,-0.083556,-0.083556,-0.089712,-5212,-41
0.910000,59.120933,-160.874250,-583.500260,5.785400,29.663086,66.439296,53.335533,-227.313546,-18.261506,33.267856,33.267856,15.006351,0.160200,-0.074274,-0.074274,-0.082236,-5266,-32
0.912000,58.769953,-190.018750,-580.036229,5.824951,19.775391,61.772905,52.945002,-251.791655,-18.151490,32.567991,32.567991,14.416501,0.160200,-0.065058,-0.065058,-0.072624,-5302,-25
0.914000,58.360858,-218.975000,-575.998627,5.856812,15.930176,57.188633,52.504046,-276.163633,-18.023291,31.834775,31.834775,13.811484,0.160200,-0.055604,-0.055604,-0.065148,-5331,-14
0.916000,57.894053,-247.714750,-571.391445,5.876587,9.887695,52.458539,52.017466,-300.173289,-17.877051,31.076030,31.076030,13.198979,0.160200,-0.046034,-0.046034,-0.056604,-5349,-8
0.918000,57.369999,-276.209500,-566.219239,5.886475,4.943848,47.707070,51.483524,-323.916570,-17.712932,30.288870,30.288870,12.575938,0.160200,-0.036299,-0.036299,-0.048060,-5358,-4
0.920000,56.789215,-304.431250,-560.487123,5.889771,1.647949,43.101158,50.899444,-347.532408,-17.531114,29.468931,29.468931,11.937817,0.160200,-0.026328,-0.026328,-0.037380,-5361,0
0.922000,56.152274,-332.352250,-554.200767,5.889771,0.000000,38.791042,50.262503,-371.143292,-17.331799,28.612175,28.612175,11.280376,0.160200,-0.016056,-0.016056,-0.026700,-5361,0
0.924000,55.459806,-359.944250,-547.366387,5.889771,0.000000,34.911938,49.570035,-394.856188,-17.115204,27.714873,27.714873,10.599669,0.160200,-0.005420,-0.005420,-0.014952,-5361,0
0.926000,54.712497,-387.180250,-539.990739,5.888672,-0.549316,31.365812,48.823825,-418.546062,-16.881567,26.780453,26.780453,9.898886,0.160200,0.005530,0.005530,-0.006408,-5360,1
0.928000,53.911085,-414.033500,-532.081119,5.886475,-1.098633,28.119368,48.024610,-442.152868,-16.631144,25.810480,25.810480,9.179335,0.160200,0.016773,0.016773,0.004272,-5358,2
0.930000,53.056363,-440.477500,-523.645347,5.883179,-1.647949,25.142636,47.173184,-465.620136,-16.364207,24.806491,24.806491,8.442284,0.160200,0.028289,0.028289,0.014952,-5355,3
0.932000,52.149175,-466.485750,-514.691766,5.878784,-2.197266,22.408646,46.270391,-488.894396,-16.081046,23.770010,23.770010,7.688964,0.160200,0.040060,0.040060,0.027768,-5351,5
0.934000,51.190420,-492.032750,-505.229228,5.869995,-4.394531,19.728328,45.320425,-511.761078,-15.781967,22.707710,22.707710,6.925743,0.160200,0.051985,0.051985,0.040584,-5343,11
0.936000,50.181044,-517.093250,-495.267092,5.853516,-8.239746,16.931521,44.327528,-534.024771,-15.467293,21.625962,21.625962,6.158669,0.160200,0.063971,0.063971,0.053400,-5328,17
0.938000,49.122047,-541.642250,-484.815208,5.828247,-12.634277,13.974941,43.293800,-555.617191,-15.137361,20.527425,20.527425,5.390063,0.160200,0.075980,0.075980,0.064080,-5305,19
0.940000,48.014475,-565.655750,-473.883912,5.795288,-16.479492,10.929498,42.219187,-576.585248,-14.792526,19.411242,19.411242,4.618716,0.160200,0.088033,0.088033,0.075828,-5275,29
0.942000,46.859424,-589.109750,-462.484012,5.754639,-20.324707,7.804077,41.104785,-596.913827,-14.433152,18.278442,18.278442,3.845290,0.160200,0.100117,0.100117,0.088644,-5238,30
0.944000,45.658036,-611.981500,-450.626783,5.705200,-24.719238,4.551746,39.952836,-616.533246,-14.059623,17.131806,17.131806,3.072183,0.160200,0.112197,0.112197,0.098256,-5193,35
0.946000,44.411498,-634.248000,-438.323949,5.662354,-21.423340,1.954237,38.749144,-636.202237,-13.672332,15.948182,15.948182,2.275851,0.160200,0.124640,0.124640,0.113208,-5154,37
0.948000,43.121044,-655.887250,-425.587675,5.601929,-30.212402,-1.262427,37.519115,-654.624823,-13.271685,14.767925,14.767925,1.496241,-0.160200,-0.183579,-0.183579,0.124956,-5099,48
0.950000,41.787949,-676.878000,-412.430557,5.541504,-30.212402,-4.157424,36.246445,-672.720576,-12.858101,13.563603,13.563603,0.705502,-0.160200,-0.171223,-0.171223,-0.184764,-5044,0
0.952000,40.413532,-697.199250,-398.865605,5.579956,19.226074,-1.819075,34.833576,-695.380175,-12.432010,12.181750,12.181750,-0.250260,-0.160200,-0.156290,-0.156290,-0.173016,-5079,-87
0.954000,38.999152,-716.831250,-384.906231,5.712891,66.467285,5.009561,33.286261,-721.840811,-11.993853,10.639695,10.639695,-1.354158,0.160200,0.181359,0.181359,-0.152724,-5200,-110
0.956000,37.546207,-735.754250,-370.566241,5.877686,82.397461,12.748351,31.668521,-748.502601,-11.544080,9.044964,9.044964,-2.499116,0.160200,0.199249,0.199249,0.181560,-5350,-44
0.958000,36.056135,-753.949750,-355.859815,5.879883,1.098633,11.583380,30.176252,-765.533130,-11.083151,7.705925,7.705925,-3.377226,0.160200,0.212969,0.212969,0.199716,-5352,65
0.960000,34.530408,-771.399750,-340.801494,5.746948,-66.467285,3.778313,28.783460,-775.178063,-10.611535,6.565236,6.565236,-4.046299,0.160200,0.223423,0.223423,0.210396,-5231,135
0.962000,32.970536,-788.087000,-325.406170,5.549194,-98.876953,-6.487214,27.421342,-781.599786,-10.129708,5.502218,5.502218,-4.627490,-0.160200,-0.087895,-0.087895,0.224280,-5051,156
0.964000,31.378060,-803.994750,-309.689066,5.311890,-118.652344,-17.703727,26.066170,-786.291023,-9.638156,4.474253,4.474253,-5.163903,-0.160200,-0.079514,-0.079514,-0.088644,-4835,88
0.966000,29.754557,-819.107500,-293.665724,5.229492,-41.198730,-20.053227,24.525065,-799.054273,-9.137368,3.175597,3.175597,-5.961771,-0.160200,-0.067047,-0.067047,-0.077964,-4760,11
0.968000,28.101630,-833.410500,-277.351990,5.238281,4.394531,-17.608451,22.863349,-815.802049,-8.627845,1.723197,1.723197,-6.904648,-0.160200,-0.052315,-0.052315,-0.069420,-4768,-29
0.970000,26.420915,-846.889250,-260.763994,5.277832,19.775391,-13.870067,21.143083,-833.019183,-8.110088,0.221729,0.221729,-7.888359,-0.160200,-0.036944,-0.036944,-0.051264,-4804,-35
0.972000,24.714073,-859.530750,-243.918140,5.311890,17.028809,-10.780179,19.402183,-848.750571,-7.584608,-1.268213,-1.268213,-8.852821,-0.160200,-0.021875,-0.021875,-0.034176,-4835,-18
0.974000,22.982792,-871.322000,-226.831086,5.330566,9.338379,-8.768324,17.652226,-862.553676,-7.051918,-2.730823,-2.730823,-9.782741,-0.160200,-0.007345,-0.007345,-0.023496,-4852,-6
0.976000,21.228785,-882.251500,-209.519729,5.333862,1.647949,-7.726696,15.894923,-874.524804,-6.512536,-4.166588,-4.166588,-10.679124,-0.160200,0.006661,0.006661,-0.009612,-4855,-2
0.978000,19.453786,-892.308750,-192.001187,5.329468,-2.197266,-7.173753,14.124318,-885.134997,-5.966986,-5.587886,-5.587886,-11.554872,-0.160200,0.020345,0.020345,0.011748,-4851,6
0.980000,17.659550,-901.483750,-174.292784,5.320679,-4.394531,-6.895831,12.338871,-894.587919,-5.415792,-6.999347,-6.999347,-12.415139,-0.160200,0.033787,0.033787,0.025632,-4843,8
0.982000,15.847851,-909.767250,-156.412030,5.310791,-4.943848,-6.700633,10.537060,-903.066617,-4.859483,-8.405230,-8.405230,-13.264714,-0.160200,0.047061,0.047061,0.030972,-4834,11
0.984000,14.020481,-917.151250,-138.376607,5.294312,-8.239746,-6.854544,8.726169,-910.296706,-4.298592,-9.795659,-9.795659,-14.094251,-0.160200,0.060023,0.060023,0.044856,-4819,18
0.986000,12.179246,-923.628250,-120.204350,5.270142,-12.084961,-7.377586,6.909104,-916.250664,-3.733652,-11.168126,-11.168126,-14.901778,-0.160200,0.072640,0.072640,0.059808,-4797,16
0.988000,10.325968,-929.191750,-101.913228,5.243774,-13.183594,-7.958187,5.082194,-921.233563,-3.165198,-12.530518,-12.530518,-15.695717,-0.160200,0.085046,0.085046,0.070488,-4773,15
0.990000,8.462479,-933.836500,-83.521328,5.225098,-9.338379,-8.096206,3.237381,-925.740294,-2.593770,-13.897098,-13.897098,-16.490867,-0.160200,0.097470,0.097470,0.083304,-4756,15
