t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.282,-57.691274,-259.14375,569.390091,-15.648926,-465.270996,-488.248524,-42.042348,229.104774,-0.503688,-21.683576,-21.683576,-22.187265,-0.1602,-0.437541,-0.437541,-0.458172,-14244,-693
0.284,-58.181037,-230.4985,574.223861,-16.647583,-499.328613,-489.356533,-41.533454,258.858033,-0.505778,-20.853418,-20.853418,-21.359196,-0.1602,-0.42719,-0.42719,-0.442152,-15153,-688
0.286,-58.613268,-201.62525,578.489806,-17.478149,-415.283203,-481.9492,-41.135119,280.32395,-0.50758,-20.235438,-20.235438,-20.743018,-0.1602,-0.419488,-0.419488,-0.422928,-15909,-697
0.288,-58.987538,-172.5525,582.183708,-18.386719,-454.284668,-479.182747,-40.600819,306.630247,-0.509107,-19.449922,-19.449922,-19.959029,-0.1602,-0.409688,-0.409688,-0.418656,-16736,-675
0.29,-59.303478,-143.3095,585.301915,-19.171143,-392.211914,-470.485663,-40.132335,327.176163,-0.510373,-18.805147,-18.805147,-19.315521,-0.1602,-0.401644,-0.401644,-0.412248,-17450,-643
0.292,-59.560776,-113.92475,587.841342,-19.967651,-398.254395,-463.262536,-39.593125,349.337786,-0.511388,-18.088969,-18.088969,-18.600357,-0.1602,-0.392704,-0.392704,-0.401568,-18175,-605
0.294,-59.759177,-84.427,589.799479,-20.705933,-369.140625,-453.850345,-39.053244,369.423345,-0.512161,-17.408616,-17.408616,-17.920776,-0.1602,-0.38421,-0.38421,-0.402636,-18847,-591
0.296,-59.898484,-54.846,591.174389,-21.42334,-358.703613,-444.335672,-38.475144,389.489672,-0.512698,-16.705251,-16.705251,-17.217949,-0.1602,-0.375424,-0.375424,-0.38448,-19500,-577
0.298,-59.978561,-25.21075,591.964713,-22.11438,-345.52002,-434.454107,-37.864181,409.243357,-0.513005,-15.987268,-15.987268,-16.500273,-0.1602,-0.366453,-0.366453,-0.37914,-20129,-567
0.3,-59.999327,4.4495,592.169669,-22.782349,-333.984375,-424.407134,-37.216978,428.856634,-0.513085,-15.249598,-15.249598,-15.762683,0.1602,-0.036834,-0.036834,-0.365256,-20737,-551
0.302,-59.960763,34.10525,591.789055,-23.437134,-327.392578,-414.705678,-36.523629,448.810928,-0.512937,-14.477787,-14.477787,-14.990724,0.1602,-0.027184,-0.027184,-0.03738,-21333,-443
0.304,-59.862906,63.72725,590.823247,-23.951294,-257.080078,-398.943118,-35.911612,462.670368,-0.512561,-13.862034,-13.862034,-14.374596,0.1602,-0.019482,-0.019482,-0.0267,-21801,-260
0.306,-59.705854,93.28625,589.2732,-24.274292,-161.499023,-375.198709,-35.431562,468.484959,-0.511954,-13.467305,-13.467305,-13.979258,0.1602,-0.014541,-0.014541,-0.01602,-22095,-204
0.308,-59.489761,122.75325,587.140446,-24.469849,-97.77832,-347.45667,-35.019912,470.20992,-0.511109,-13.185736,-13.185736,-13.696845,0.1602,-0.011011,-0.011011,-0.01602,-22273,-105
0.31,-59.214841,152.09875,584.427095,-24.572021,-51.086426,-317.819645,-34.64282,469.918395,-0.51002,-12.960471,-12.960471,-13.470491,0.1602,-0.008181,-0.008181,-0.01068,-22366,-40
0.312,-58.881366,181.29375,581.135831,-24.612671,-20.324707,-288.070152,-34.268695,469.363902,-0.508677,-12.741609,-12.741609,-13.250286,0.1602,-0.005429,-0.005429,-0.008544,-22403,-11
0.314,-58.489666,210.3095,577.269906,-24.619263,-3.295898,-259.592726,-33.870403,469.902226,-0.507069,-12.488911,-12.488911,-12.99598,0.1602,-0.00225,-0.00225,-0.008544,-22409,0
0.316,-58.040128,239.11725,572.833145,-24.614868,2.197266,-233.413727,-33.42526,472.530977,-0.505182,-12.171108,-12.171108,-12.67629,0.1602,0.001746,0.001746,-0.003204,-22405,5
0.318,-57.533197,267.6885,567.829934,-24.612671,1.098633,-209.962491,-32.920526,477.650991,-0.503003,-11.773423,-11.773423,-12.276425,0.1602,0.006745,0.006745,0.001068,-22403,0
0.32,-56.969374,295.99525,562.265222,-24.612671,0,-188.966242,-32.356703,484.961492,-0.500515,-11.30141,-11.30141,-11.801925,0.1602,0.012676,0.012676,0.007476,-22403,0
0.322,-56.349216,324.00925,556.14451,-24.611572,0.549316,-170.014686,-31.737644,494.023936,-0.4977,-10.765079,-10.765079,-11.262779,0.1602,0.019415,0.019415,0.011748,-22402,0
0.324,-55.673337,351.70275,549.473852,-24.609375,1.098633,-152.903354,-31.063962,504.606104,-0.494541,-10.168857,-10.168857,-10.663397,0.1602,0.026908,0.026908,0.020292,-22400,2
0.326,-54.942405,379.0485,542.259843,-24.606079,1.647949,-137.448224,-30.336326,516.496724,-0.491017,-9.516839,-9.516839,-10.007855,0.1602,0.035102,0.035102,0.024564,-22397,3
0.328,-54.157143,406.01925,534.509617,-24.602783,1.647949,-123.538607,-29.55436,529.557857,-0.487108,-8.811203,-8.811203,-9.298311,0.1602,0.043971,0.043971,0.034176,-22394,3
0.33,-53.318328,432.58875,526.230838,-24.596191,3.295898,-110.855156,-28.722137,543.443906,-0.482793,-8.060469,-8.060469,-8.543262,0.1602,0.053409,0.053409,0.044856,-22388,7
0.332,-52.426788,458.7305,517.431693,-24.587402,4.394531,-99.330187,-27.839386,558.060687,-0.478051,-7.266117,-7.266117,-7.744167,0.1602,0.063398,0.063398,0.054468,-22380,8
0.334,-51.483406,484.4185,508.120883,-24.57312,7.141113,-88.683057,-26.910286,573.101557,-0.472859,-6.436049,-6.436049,-6.908908,0.1602,0.073839,0.073839,0.06408,-22367,13
0.336,-50.489114,509.62775,498.307614,-24.556641,8.239746,-78.990777,-25.932473,588.618527,-0.467198,-5.567915,-5.567915,-6.035113,0.1602,0.084761,0.084761,0.07476,-22352,18
0.338,-49.444895,534.33275,488.001591,-24.532471,12.084961,-69.883203,-24.912424,604.215953,-0.461045,-4.672576,-4.672576,-5.133621,0.1602,0.09603,0.09603,0.089712,-22330,21
0.34,-48.351783,558.50925,477.213005,-24.503906,14.282227,-61.46666,-23.847877,619.97591,-0.454379,-3.747218,-3.747218,-4.201597,0.1602,0.10768,0.10768,0.093984,-22304,27
0.342,-47.210858,582.13375,465.952524,-24.464355,19.775391,-53.342455,-22.746503,635.476205,-0.447182,-2.803896,-2.803896,-3.251077,0.1602,0.119562,0.119562,0.107868,-22268,41
0.344,-46.023248,605.1825,454.231283,-24.411621,26.367188,-45.371491,-21.611627,650.553991,-0.439434,-1.847483,-1.847483,-2.286916,0.1602,0.131614,0.131614,0.11748,-22220,56
0.346,-44.790128,627.633,442.060872,-24.356689,27.46582,-38.08776,-20.433439,665.72076,-0.431118,-0.863058,-0.863058,-1.294176,0.1602,0.144023,0.144023,0.137772,-22170,55
0.348,-43.512716,649.46275,429.453327,-24.292969,31.860352,-31.092949,-19.219747,680.555699,-0.422218,0.137262,0.137262,-0.284956,0.1602,0.156638,0.156638,0.145248,-22112,62
0.35,-42.192277,670.65,416.421115,-24.220459,36.254883,-24.358165,-17.971818,695.008165,-0.41272,1.151822,1.151822,0.739102,0.1602,0.169439,0.169439,0.158064,-22046,78
0.352,-40.830116,691.17425,402.977123,-24.136963,41.748047,-17.747544,-16.693153,708.921794,-0.402613,2.175752,2.175752,1.77314,0.1602,0.182364,0.182364,0.175152,-21970,80
0.354,-39.42758,711.01525,389.134644,-24.040283,48.339844,-11.138805,-15.387297,722.154055,-0.391885,3.204401,3.204401,2.812516,0.1602,0.195356,0.195356,0.180492,-21882,95
0.356,-37.986055,730.153,374.907367,-23.928223,56.030273,-4.421898,-14.057832,734.574898,-0.380531,4.233309,4.233309,3.852778,0.1602,0.20836,0.20836,0.198648,-21780,89
0.358,-36.506968,748.5685,360.30936,-23.797485,65.368652,2.557157,-12.709483,746.011343,-0.368546,5.256573,5.256573,4.888027,0.1602,0.2213,0.2213,0.210396,-21661,136
0.36,-34.991781,766.244,345.35506,-23.651367,73.059082,9.60735,-11.340414,756.63665,-0.355927,6.278336,6.278336,5.922409,0.1602,0.23423,0.23423,0.22428,-21528,125
0.362,-33.441992,783.162,330.059253,-23.485474,82.946777,16.941293,-9.956518,766.220707,-0.342677,7.290983,7.290983,6.948307,0.1602,0.247054,0.247054,0.233892,-21377,132
0.364,-31.859133,799.30525,314.437066,-23.303101,91.186523,24.365816,-8.556032,774.939434,-0.328798,8.298662,8.298662,7.969864,0.1602,0.259823,0.259823,0.246708,-21211,189
0.366,-30.244771,814.658,298.503945,-23.091064,106.018066,32.531041,-7.153707,782.126959,-0.3143,9.28074,9.28074,8.96644,0.1602,0.27228,0.27228,0.264864,-21018,182
0.368,-28.600501,829.2055,282.275647,-22.819702,135.681152,42.846052,-5.780799,786.359448,-0.299192,10.193272,10.193272,9.89408,0.1602,0.283876,0.283876,0.270204,-20771,232
0.37,-26.927949,842.933,265.768219,-22.568115,125.793457,51.140792,-4.359834,791.792208,-0.28349,11.15611,11.15611,10.87262,0.1602,0.296108,0.296108,0.280884,-20542,205
0.372,-25.228769,855.827,248.997985,-22.296753,135.681152,59.594828,-2.932016,796.232172,-0.26721,12.105806,12.105806,11.838596,0.1602,0.308182,0.308182,0.294768,-20295,219
0.374,-23.504641,867.8745,231.981527,-22.000122,148.31543,68.466889,-1.504519,799.407611,-0.250373,13.033237,13.033237,12.782863,0.1602,0.319986,0.319986,0.308652,-20025,230
0.376,-21.757271,879.06375,214.735673,-21.681519,159.301758,77.550375,-0.075752,801.513375,-0.233005,13.942773,13.942773,13.709768,0.1602,0.331572,0.331572,0.31506,-19735,322
0.378,-19.988386,889.384,197.277477,-21.336548,172.485352,87.043873,1.348162,802.340127,-0.215131,14.827022,14.827022,14.611891,0.1602,0.342849,0.342849,0.330012,-19421,338
0.38,-18.199735,898.8245,179.624202,-20.894897,220.825195,100.422005,2.695162,798.402495,-0.196783,15.581133,15.581133,15.38435,0.1602,0.352504,0.352504,0.348168,-19019,290
0.382,-16.393088,907.37625,161.793304,-20.45105,221.923828,112.572188,4.057962,794.804062,-0.177994,16.350816,16.350816,16.172821,0.1602,0.36236,0.36236,0.354576,-18615,369
0.384,-14.57023,915.031,143.802416,-19.957764,246.643066,125.979275,5.387534,789.051725,-0.158802,17.062608,17.062608,16.903806,0.1602,0.371498,0.371498,0.365256,-18166,336
0.386,-12.732964,921.78075,125.669328,-19.456787,250.488281,138.430176,6.723823,783.350574,-0.139244,17.779397,17.779397,17.640153,0.1602,0.380702,0.380702,0.36846,-17710,403
0.388,-10.883107,927.61875,107.411971,-18.89209,282.348633,152.822022,8.008983,774.796728,-0.119362,18.415163,18.415163,18.295801,0.1602,0.388898,0.388898,0.382344,-17196,436
0.39,-9.022489,932.53975,89.048399,-18.270264,310.913086,168.631128,9.247775,763.908622,-0.0992,18.981865,18.981865,18.882665,0.1602,0.396233,0.396233,0.380208,-16630,425
0.392,-7.152948,936.53875,70.596771,-17.656128,307.067871,182.474802,10.50318,754.063948,-0.078804,19.576926,19.576926,19.498123,0.1602,0.403927,0.403927,0.396228,-16071,439
0.394,-5.276334,939.61125,52.075334,-17.00354,326.293945,196.856717,11.727206,742.754533,-0.058219,20.127255,20.127255,20.069035,0.1602,0.411063,0.411063,0.4005,-15477,462
0.396,-3.394503,941.75475,33.502401,-16.298218,352.661133,212.437158,12.903715,729.317592,-0.037496,20.611424,20.611424,20.573928,0.1602,0.417374,0.417374,0.412248,-14835,480
0.398,-1.509315,942.96725,14.896339,-15.641235,328.491211,224.042564,14.13192,718.924686,-0.016682,21.180302,21.180302,21.16362,0.1602,0.424745,0.424745,0.418656,-14237,501
0.4,0.377366,943.247,-3.724453,-14.887573,376.831055,239.321413,15.264939,703.925587,0.004172,21.61064,21.61064,21.614811,0.1602,0.430385,0.430385,0.423996,-13551,535
0.402,2.263673,942.594,-22.341562,-14.186646,350.463867,250.435658,16.450319,692.158342,0.025015,22.12937,22.12937,22.154385,0.1602,0.43713,0.43713,0.43254,-12913,542
0.404,4.147742,941.00925,-40.936579,-13.463745,361.450195,261.537112,17.611487,679.472138,0.045799,22.617271,22.617271,22.66307,0.1602,0.443488,0.443488,0.433608,-12255,535
0.406,6.02771,938.49375,-59.491115,-12.669434,397.155762,275.098977,18.697144,663.394773,0.066472,22.999858,22.999858,23.066331,0.1602,0.448529,0.448529,0.446424,-11532,547
0.408,7.901717,935.05,-77.986823,-11.835571,416.931152,289.282194,19.737288,645.767806,0.086987,23.327598,23.327598,23.414585,0.1602,0.452882,0.452882,0.450696,-10773,569
0.41,9.76791,930.68175,-96.405414,-11.136841,349.365234,295.290498,20.904751,635.391252,0.107296,23.859655,23.859655,23.966951,0.1602,0.459787,0.459787,0.449628,-10137,585
0.412,11.624444,925.39325,-114.728673,-10.369995,383.422852,304.103734,21.994439,621.289516,0.127351,24.279186,24.279186,24.406537,0.1602,0.465282,0.465282,0.460308,-9439,596
0.414,13.469483,919.18975,-132.938482,-9.548218,410.888672,314.782228,23.017701,604.407522,0.147108,24.609615,24.609615,24.756723,0.1602,0.469659,0.469659,0.46458,-8691,628
0.416,15.301203,912.0775,-151.016834,-8.703369,422.424316,325.546436,24.004572,586.531064,0.166525,24.900457,24.900457,25.066982,0.1602,0.473537,0.473537,0.467784,-7922,647
0.418,17.117793,904.063,-168.945853,-7.935425,383.972168,331.38901,25.053218,572.67399,0.18556,25.299187,25.299187,25.484747,0.1602,0.478759,0.478759,0.468852,-7223,634
0.42,18.917455,895.15425,-186.707808,-7.05542,440.002441,342.250353,25.972875,552.903897,0.204177,25.51592,25.51592,25.720097,0.1602,0.481701,0.481701,0.478464,-6422,666
0.422,20.69841,885.36075,-204.285136,-6.258911,398.254395,347.850757,26.957321,537.509993,0.222339,25.84861,25.84861,26.070949,0.1602,0.486087,0.486087,0.47526,-5697,682
0.424,22.458898,874.69175,-221.660456,-5.348145,455.383301,358.604011,27.807043,516.087739,0.240014,25.993786,25.993786,26.2338,0.1602,0.488123,0.488123,0.488076,-4868,688
0.426,24.197177,863.15775,-238.816585,-4.52417,411.987305,363.942341,28.721347,499.215409,0.257173,26.257825,26.257825,26.514998,0.1602,0.491637,0.491637,0.513708,-4118,703
0.428,25.911529,850.77025,-255.736559,-3.578247,472.961426,374.844249,29.489776,475.926001,0.27379,26.320755,26.320755,26.594545,0.1602,0.492632,0.492632,0.488076,-3257,718
0.43,27.600258,837.54125,-272.403647,-2.723511,427.368164,380.096641,30.323769,457.444609,0.289841,26.507651,26.507651,26.797492,0.1602,0.495169,0.495169,0.494484,-2479,727
0.432,29.261694,823.48425,-288.801367,-1.856689,433.410645,385.428041,31.118383,438.056209,0.305308,26.654662,26.654662,26.95997,0.1602,0.4972,0.4972,0.494484,-1690,709
0.434,30.894195,808.613,-304.913503,-0.983276,436.706543,390.555891,31.877471,418.057109,0.320173,26.769312,26.769312,27.089485,0.1602,0.498819,0.498819,0.493416,-895,729
0.436,32.496146,792.94175,-320.724125,0.015381,499.328613,401.433163,32.480765,391.508587,0.334424,26.674484,26.674484,27.008909,0.1602,0.497811,0.497811,0.499824,14,769
0.438,34.065962,776.48675,-336.217596,1.030518,507.568359,412.046683,33.035444,364.440067,0.348052,26.540884,26.540884,26.888936,0.1602,0.496312,0.496312,0.497688,938,761
0.44,35.602093,759.264,-351.378597,1.942383,455.932617,416.435276,33.65971,342.828724,0.361051,26.545037,26.545037,26.906087,0.1602,0.496526,0.496526,0.505164,1768,770
0.442,37.103018,741.29,-366.192135,2.858643,458.129883,420.604737,34.244375,320.685263,0.373416,26.515712,26.515712,26.889128,0.1602,0.496314,0.496314,0.493416,2602,760
0.444,38.567253,722.58325,-380.643561,3.778198,459.777832,424.522047,34.789055,298.061203,0.385148,26.453574,26.453574,26.838722,0.1602,0.495684,0.495684,0.497688,3439,776
0.446,39.993351,703.16225,-394.718586,4.707642,464.72168,428.54201,35.285709,274.62024,0.396251,26.347841,26.347841,26.744092,0.1602,0.494501,0.494501,0.499824,4285,762
0.448,41.379902,683.04575,-408.403291,5.760132,526.245117,438.312321,35.61977,244.733429,0.406729,26.030284,26.030284,26.437013,0.1602,0.490663,0.490663,0.49662,5243,762
0.45,42.725534,662.2535,-421.684145,6.814819,527.34375,447.215464,35.910715,215.038036,0.416592,25.689729,25.689729,26.106321,0.1602,0.486529,0.486529,0.474192,6203,766
0.452,44.028916,640.8065,-434.548013,7.984863,585.021973,460.996114,36.044053,179.810386,0.425849,25.156342,25.156342,25.582191,0.1602,0.479977,0.479977,0.484872,7268,792
0.454,45.28876,618.726,-446.982176,8.99231,503.723145,465.268817,36.29645,153.457183,0.434513,24.850573,24.850573,25.285086,0.1602,0.476264,0.476264,0.479532,8185,777
0.456,46.50382,596.0335,-458.974338,10.094238,550.964355,473.838371,36.409582,122.195129,0.4426,24.374055,24.374055,24.816655,0.1602,0.470408,0.470408,0.474192,9188,782
0.458,47.672894,572.75175,-470.512641,11.164307,535.03418,479.957952,36.508587,92.793798,0.450126,23.921384,23.921384,24.37151,0.1602,0.464844,0.464844,0.470988,10162,748
0.46,48.794827,548.90375,-481.585675,12.22229,528.991699,484.861327,36.572537,64.042423,0.457108,23.458643,23.458643,23.915751,0.1602,0.459147,0.459147,0.463512,11125,749
0.462,49.868509,524.51275,-492.182489,13.200073,488.891602,485.264354,36.668436,39.248396,0.463566,23.084486,23.084486,23.548053,0.1602,0.454551,0.454551,0.454968,12015,744
0.464,50.892878,499.603,-502.292607,14.148193,474.060059,484.143925,36.744685,15.459075,0.46952,22.715862,22.715862,23.185383,0.1602,0.450017,0.450017,0.454968,12878,742
0.466,51.866921,474.19925,-511.906029,15.043579,447.692871,480.498819,36.823342,-6.299569,0.474991,22.384151,22.384151,22.859142,0.1602,0.445939,0.445939,0.449628,13693,747
0.468,52.789675,448.32675,-521.01325,15.946655,451.538086,477.602746,36.84302,-29.275996,0.48,21.995157,21.995157,22.475158,0.1602,0.441139,0.441139,0.444288,14515,739
0.47,53.660228,422.011,-529.605264,16.89917,476.257324,477.468204,36.761058,-55.457204,0.484569,21.488142,21.488142,21.972711,0.1602,0.434859,0.434859,0.442152,15382,717
0.472,54.477719,395.27775,-537.673575,17.752808,426.818848,472.403268,36.724911,-77.125518,0.488719,21.087878,21.087878,21.576596,0.1602,0.429907,0.429907,0.429336,16159,711
0.474,55.241339,368.15375,-545.210204,18.596558,421.875,467.350441,36.644781,-99.196691,0.492471,20.653714,20.653714,21.146186,0.1602,0.424527,0.424527,0.426132,16927,692
0.476,55.950334,340.6655,-552.207699,19.447998,425.720215,463.187419,36.502336,-122.521919,0.495847,20.159597,20.159597,20.655444,0.1602,0.418393,0.418393,0.429336,17702,669
0.478,56.604001,312.8405,-558.65914,20.244507,398.254395,456.694116,36.359494,-143.853616,0.498866,19.700032,19.700032,20.198898,0.1602,0.412686,0.412686,0.419724,18427,679
0.48,57.201696,284.70625,-564.558147,21.043213,399.353027,450.960007,36.158483,-166.253757,0.501548,19.186285,19.186285,19.687833,0.1602,0.406298,0.406298,0.41118,19154,662
0.482,57.742826,256.29025,-569.898888,21.845215,401.000977,445.964104,35.897611,-189.673854,0.503911,18.61817,18.61817,19.12208,0.1602,0.399226,0.399226,0.402636,19884,626
0.484,58.226857,227.62075,-574.676082,22.613159,383.972168,439.764911,35.613698,-212.144161,0.505971,18.052556,18.052556,18.558527,0.1602,0.392182,0.392182,0.4005,20583,621
0.486,58.653309,198.7265,-578.885003,23.363525,375.183105,433.30673,35.289784,-234.58023,0.507745,17.463105,17.463105,17.970849,0.1602,0.384836,0.384836,0.390888,21266,621
0.488,59.021763,169.63575,-582.521491,24.098511,367.492676,426.725325,34.923252,-257.089575,0.509245,16.846341,16.846341,17.355587,0.1602,0.377145,0.377145,0.381276,21935,601
0.49,59.331852,140.37675,-585.581948,24.812622,357.055664,419.758359,34.51923,-279.381609,0.510486,16.210469,16.210469,16.720954,0.1602,0.369212,0.369212,0.37914,22585,589
0.492,59.58327,110.9795,-588.06335,25.501465,344.421387,412.224661,34.081805,-301.245161,0.511476,15.56167,15.56167,16.073146,0.1602,0.361114,0.361114,0.369528,23212,553
0.494,59.77577,81.47225,-589.963242,26.169434,333.984375,404.400633,33.606336,-322.928383,0.512225,14.892779,14.892779,15.405004,0.1602,0.352763,0.352763,0.359916,23820,547
0.496,59.909159,51.88425,-591.279745,26.81543,322.998047,396.260374,33.093729,-344.376124,0.512739,14.205312,14.205312,14.718051,0.1602,0.344176,0.344176,0.350304,24408,527
0.498,59.983307,22.2455,-592.011558,27.438354,311.462402,387.780577,32.544953,-365.535077,0.513023,13.50079,13.50079,14.013813,0.1602,0.335373,0.335373,0.342828,24975,539
0.5,59.998141,-7.4155,-592.157957,28.0448,303.222656,379.324785,31.953341,-386.740285,0.51308,12.769294,12.769294,13.282374,-0.1602,0.00583,0.00583,0.335352,25527,507
0.502,59.953645,-37.0695,-591.718797,28.67981,317.504883,373.142795,31.273835,-410.212295,0.51291,11.944544,11.944544,12.457454,-0.1602,-0.004482,-0.004482,0.007476,26105,414
0.504,59.849863,-66.68675,-590.694512,29.115967,218.078613,357.636377,30.733896,-424.323127,0.512511,11.368433,11.368433,11.880944,-0.1602,-0.011688,-0.011688,-0.002136,26502,288
0.506,59.686898,-96.23775,-589.086116,29.415894,149.963379,336.869077,30.271004,-433.106827,0.51188,10.932364,10.932364,11.444244,-0.1602,-0.017147,-0.017147,-0.006408,26775,109
0.508,59.464912,-125.69375,-586.895198,29.532349,58.227539,309.004923,29.932563,-434.698673,0.511012,10.697839,10.697839,11.208851,-0.1602,-0.020089,-0.020089,-0.014952,26881,53
0.51,59.184123,-155.0255,-584.123926,29.572998,20.324707,280.136901,29.611125,-435.162401,0.509897,10.49339,10.49339,11.003288,-0.1602,-0.022659,-0.022659,-0.019224,26918,6
0.512,58.84481,-184.20375,-580.775039,29.569702,-1.647949,251.958416,29.275108,-436.162166,0.508528,10.27068,10.27068,10.779208,-0.1602,-0.02546,-0.02546,-0.023496,26915,-15
0.514,58.447308,-213.2,-576.85185,29.55542,-7.141113,226.048463,28.891888,-439.248463,0.506893,9.982718,9.982718,10.489611,-0.1602,-0.02908,-0.02908,-0.025632,26902,-15
0.516,57.99201,-241.9855,-572.358237,29.540039,-7.69043,202.674574,28.451971,-444.660074,0.504978,9.619538,9.619538,10.124515,-0.1602,-0.033644,-0.033644,-0.028836,26888,-8
0.518,57.479366,-270.53175,-567.298644,29.529053,-5.493164,181.8578,27.950313,-452.38955,0.502768,9.178188,9.178188,9.680956,-0.1602,-0.039188,-0.039188,-0.036312,26878,-8
0.52,56.909883,-298.81025,-561.678075,29.521362,-3.845215,163.287499,27.388521,-462.097749,0.500248,8.665568,8.665568,9.165816,-0.1602,-0.045627,-0.045627,-0.041652,26871,-6
0.522,56.284125,-326.79325,-555.502087,29.514771,-3.295898,146.629159,26.769354,-473.422409,0.4974,8.089688,8.089688,8.587088,-0.1602,-0.052861,-0.052861,-0.04272,26865,-7
0.524,55.60271,-354.4535,-548.776788,29.50708,-3.845215,131.581722,26.09563,-486.035222,0.494205,7.457998,7.457998,7.952203,-0.1602,-0.060797,-0.060797,-0.051264,26858,-6
0.526,54.866311,-381.763,-541.508828,29.500488,-3.295898,118.09396,25.365823,-499.85696,0.490644,6.77095,6.77095,7.261593,-0.1602,-0.06943,-0.06943,-0.06408,26852,-8
0.528,54.075658,-408.69475,-533.705393,29.490601,-4.943848,105.790179,24.585057,-514.484929,0.486695,6.038701,6.038701,6.525396,-0.1602,-0.078633,-0.078633,-0.067284,26843,-9
0.53,53.231532,-435.22275,-525.374201,29.477417,-6.591797,94.551981,23.754115,-529.774731,0.482338,5.26425,5.26425,5.746588,-0.1602,-0.088368,-0.088368,-0.081168,26831,-16
0.532,52.334767,-461.32025,-516.523489,29.457642,-9.887695,84.108014,22.877125,-545.428264,0.477552,4.455322,4.455322,4.932874,-0.1602,-0.098539,-0.098539,-0.09612,26813,-17
0.534,51.386251,-486.96125,-507.16201,29.429077,-14.282227,74.26899,21.957174,-561.23024,0.472315,3.617559,3.617559,4.089873,-0.1602,-0.109077,-0.109077,-0.09612,26787,-28
0.536,50.386922,-512.121,-497.299021,29.391724,-18.676758,64.974415,20.995198,-577.095415,0.466605,2.753022,2.753022,3.219627,-0.1602,-0.119955,-0.119955,-0.107868,26753,-32
0.538,49.337767,-536.7745,-486.944275,29.345581,-23.071289,56.169845,19.992186,-592.944345,0.460401,1.8637,1.8637,2.324102,-0.1602,-0.131149,-0.131149,-0.118548,26711,-38
0.54,48.239824,-560.897,-476.108012,29.284058,-30.761719,47.476688,18.955766,-608.373688,0.453684,0.961295,0.961295,1.414978,-0.1602,-0.142513,-0.142513,-0.132432,26655,-59
0.542,47.094179,-584.465,-464.800946,29.220337,-31.860352,39.542984,17.873842,-624.007984,0.446432,0.027515,0.027515,0.473947,-0.1602,-0.154276,-0.154276,-0.13884,26597,-53
0.544,45.901964,-607.455,-453.034259,29.148926,-35.705566,32.018129,16.753038,-639.473129,0.438628,-0.927063,-0.927063,-0.488435,-0.1602,-0.166305,-0.166305,-0.151656,26532,-59
0.546,44.664359,-629.84425,-440.819586,29.066528,-41.19873,24.696443,15.597831,-654.540693,0.430254,-1.895718,-1.895718,-1.465463,-0.1602,-0.178518,-0.178518,-0.17088,26457,-67
0.548,43.382587,-651.6105,-428.169007,28.972046,-47.241211,17.502678,14.410541,-669.113178,0.421295,-2.875329,-2.875329,-2.454034,-0.1602,-0.190875,-0.190875,-0.178356,26371,-92
0.55,42.057917,-672.7325,-415.09503,28.858887,-56.57959,10.094451,13.19903,-682.826951,0.411737,-3.85475,-3.85475,-3.443013,-0.1602,-0.203238,-0.203238,-0.190104,26268,-109
0.552,40.691657,-693.1895,-401.610584,28.730347,-64.27002,2.658004,11.96131,-695.847504,0.401568,-4.838081,-4.838081,-4.436514,-0.1602,-0.215656,-0.215656,-0.199716,26151,-103
0.554,39.285159,-712.961,-387.729003,28.58313,-73.608398,-4.968636,10.702029,-707.992364,0.390778,-5.8193,-5.8193,-5.428522,-0.1602,-0.228057,-0.228057,-0.215736,26017,-150
0.556,37.839813,-732.02725,-373.464013,28.41394,-84.594727,-12.931245,9.425873,-719.096005,0.379361,-6.792655,-6.792655,-6.413294,-0.1602,-0.240366,-0.240366,-0.228552,25863,-173
0.558,36.35705,-750.36975,-358.829722,28.222778,-95.581055,-21.196226,8.134272,-729.173524,0.367312,-7.757535,-7.757535,-7.390223,-0.1602,-0.252578,-0.252578,-0.2403,25689,-184
0.56,34.838334,-767.9705,-343.8406,28.009644,-106.567383,-29.733342,6.82869,-738.237158,0.35463,-8.713259,-8.713259,-8.358629,-0.1602,-0.264683,-0.264683,-0.25098,25495,-167
0.562,33.285168,-784.81125,-328.511469,27.774536,-117.553711,-38.515379,5.510632,-746.295871,0.341317,-9.659067,-9.659067,-9.31775,-0.1602,-0.276672,-0.276672,-0.263796,25281,-209
0.564,31.699089,-800.87625,-312.857488,27.517456,-128.540039,-47.517845,4.181633,-753.358405,0.327376,-10.59417,-10.59417,-10.266794,-0.1602,-0.288535,-0.288535,-0.278748,25047,-246
0.566,30.081663,-816.1495,-296.894136,27.239502,-138.977051,-56.663765,2.842161,-759.485735,0.312816,-11.519349,-11.519349,-11.206533,-0.1602,-0.300282,-0.300282,-0.287292,24794,-243
0.568,28.434491,-830.6155,-280.637198,26.938477,-150.512695,-66.048658,1.496014,-764.566842,0.297649,-12.430346,-12.430346,-12.132697,-0.1602,-0.311859,-0.311859,-0.302244,24520,-224
